question_id,correct_answer,hint,hint_score
1245,It belongs to the Germany's postal service.,BERLIN (Reuters)--Germany's postal service has announced plans to explore improved service and help,0.4362182915210724
1246,The possibility that parcels could be opened on the way.,"The ""fetch friends"" find out online about parcels that need delivering to people who live or work al",0.21282723546028137
1247,A Greener Way to Deliver Parcels,Parcels can be taken part of the way or passed on to another volunteer but all volunteers need to ha,0.36496204137802124
1248,only when you go to sleep,"If you go to sleep on your back, you're a very open person.",0.4130791425704956
1249,He or she would rather be alone than communicate with you,"If you sleep on your stomach, you are a rather secretive person.",0.14535784721374512
1250,"he or she is confident, but not stubborn",You have a confident personality.,0.2321373075246811
1251,"Now China is only using an old aircraft carrier platform for scientific research, experiments and training","At present, China is only making use of an old aircraft carrier platform for scientific research, ex",0.5371342897415161
1252,China will not use a carrier to attack other countries.,BEIJING -- China's efforts to develop an aircraft carrier  program will not change the defensive  na,0.395428626797103
1253,the aims for China to develop an aircraft carrier program,BEIJING -- China's efforts to develop an aircraft carrier  program will not change the defensive  na,0.4735856970341808
1254,harm its own purpose by becoming too popular,"As ecotourism becomes more popular, it will finally threaten the very things that are good for busin",0.3420402642703282
1255,"has no single, clear definition that would satisfy everybody","On a stricter definition favored by the Ecotourism Society, it is ""responsible travel that preserves",0.13774621486663818
1256,the gorillas were protected from both tourists and local people,Projects from which local people benefit directly are less likely to be affected by poaching and the,0.31040307879447937
1257,Preservation Corporation,"As another example, preservation Cooperation, Africa's largest ecotour operator, uses only local lab",0.28604674339294434
1258,naughty children,,0.0
1259,about 19.1 million,Thailand is seen to receive up to 23.1 million tourists from other countries around the world next y,0.16525951027870178
1260,Because tourists prefer better service and better living condition,Many of today's tourists are so _ and selective that they'd prefer quality places where personnel sh,0.2517117866448281
1261,Piyaman advocated the authorities not to limit the development of the condos.,"Thai authorities have been urged to see to it that condominiums  , apartment houses and other lodgin",0.43640532388346104
1262,sea creatures and plants,Countless billions of small sea creatures and plants lived and sank to the seabed.,0.31020641326904297
1263,people haven't opened any oilfield in the North Pole,The fourth area is the part near the North Pole.,0.4454387384297732
1264,The Origin and Distribution of the Oil,The rocks in which oil is found are of the marine origin too.,0.4723188281059265
1265,taking consequences into account,But this all doesn't mean that you should go ahead without considering the consequences of a mistake,0.17043770849704742
1266,Ok! Now I can learn something.,"Quite the contrary, when you try something new you have to be willing to set some reasonable limits",0.2597902715206146
1267,the author's jeep broke downon the road,I thanked them again and walked back to my jeep.,0.5136310512753401
1268,Because the Mexican man had refused to accept it.,Since then I've helped many people like the Mexican family.,0.2413637936115265
1269,it was possible that everyone might get into trouble,,0.0
1270,The author was inspired to help others by the Mexican family.,"This family, working on a seasonal basis where time is money, took a couple of hours to help a stran",0.4864833576149496
1271,Pet owners can be as devoted as the dog,"Having a dog can be a way to relieve the stress in people's lives, but mostly Beijing dogs have, as",0.34117043018341064
1272,The problems caused by dog keeping.,"Having a dog can be a way to relieve the stress in people's lives, but mostly Beijing dogs have, as",0.3866986036300659
1273,Dogs Reflect China's Rise,"A formal suggestion to ban the eating of dogs has been made by a law professor named Chang Jiwen, wh",0.31104228290124875
1274,To learn our lessons well and socialize frequently.,There are various group tasks designed which allow the students to learn to work together.,0.34402650594711304
1275,develop our qualities that exist,"These help develop leadership skills and management skills at an early age, which in turn is a way o",0.3065077066421509
1276,Supportive.,,0.0
1277,we take interest in,Make yourself take part in various activities and at the same time try to stand out in your studies.,0.2586522102355957
1278,Because she feels a sense of achievement,,0.0
1279,She aims to develop a good body shape,"It's a smile because the DVD is over , but a smile of success from pushing my body to its extreme li",0.45081567764282227
1280,international politics,It will provide more space to study particular issues such as relationship among countries in the Eu,0.24428686499595642
1281,know how to settle international problems,You will also have a better knowledge of methods of solving the international problems.,0.23466609418392181
1282,is built on important courses and the results of recent studies,"Related   courses
*BA (Hons) Community Management   * BA (Hons) Public Policy and Management
Employm",0.33651431903587603
1283,plan to choose courses,"Related   courses
*BA (Hons) Community Management   * BA (Hons) Public Policy and Management
Employm",0.2977533733446664
1284,a space experiment with ants,The project was termed a success because it did provide useful information.Students will continue th,0.3763683871813887
1285,some important things were learned,,0.0
1286,they dried out in the desert,The equipment designed by the students for their colony functioned perfectly throughout the long spa,0.3195509910583496
1287,should not be left in the desert too long,The equipment designed by the students for their colony functioned perfectly throughout the long spa,0.3136643171310425
1288,"Bikes are used as a means of transport in 21
 stcentury New York City.",But New York's widespread efforts to make streets safer for bikes have also left some locals complai,0.20686459944474847
1289,We took what used to be a full street so the road is broader than before.,You took what used to be a full street and you're shrinking it.,0.40411949157714844
1290,A Bike Lane Divides New Yorkers,"And on New York City's jammed streets, people are cycling on hundreds of miles of new bike lanes.",0.5982316732406616
1291,The similarities   and differences between a teacher's work and an actor's.,"Watch a good teacher, and you will see that he does not sit still before his class:he stands the who",0.4011553227901459
1292,knows how to hold the interest of his students,"To be a good teacher, you need some of the gifts of a good actor; you must be able to hold the atten",0.09737134791558244
1293,He has to deal with unexpected situations.,,0.0
1294,the students must take part in their teachers' plays,"He cannot learn his part by heart, but must invent it as he goes along.",0.29492223262786865
1295,The history of money,"A long time ago, before there was any money (coins or paper money), people got the things that they",0.4304739832878113
1296,many kinds of things were used for exchanging,"Later, some of the common things that were used for exchanging were tea leaves, shells, feathers, an",0.20499442517757416
1297,China,The Europeans discovered this thanks to Marco Polo who went to China in 1295. the Chinese had differ,0.23962801694869995
1298,Changes of zoos over the time.,"Until a few decades   ago, most zoos were organized by creatures -- monkeys in one area, cats in ano",0.36572107855941605
1299,create a natural environment for lions,"Ten-foot-tall mounds   give lions a place from which to survey their surroundings, just as they woul",0.20963223745818232
1300,the earliest zoos were probably rich people's gardens,"In the Middle Ages, wealthy people kept animals in their gardens.",0.4651808440685272
1301,in the afternoon,,0.0
1302,Bill McDermott.,"Mr. McDermott took a fire extinguisher  from the bus, doused   the flames, and several other workers",0.35304152965545654
1303,The woman driver was driving north before the accident.,The bus driver and his passengers were being hailed   as heroes last night after rescuing a woman fr,0.4322888667343342
1304,holding the camera and shooting randomly.,"One participating photographer is Pete Eckert, an artist with multiple degrees in design and sculptu",0.2816141712203247
1305,focus on different subjects.,"""I was very impressed by it.The technique and experience was amazingly different,"" says John Hesketh",0.3124447762966156
1306,They admire the blind photographers' hard work.,"""You never have a sense of feeling sorry for these people because they've worked very hard to prove",0.26838192343711853
1307,the exhibition can be very inspiring to the blind in the world.,How do the blind take their photographs?,0.21818561851978302
1308,It grows quickly after it's cut short.,Bamboo grows almost everywhere in the world except Europe .,0.2899615168571472
1309,a bamboo plant may grow 4.5 meters in three days,A Japanese scientist recorded one bamboo plant that grew almost 1.5 meters in 24 hours!,0.5445584058761597
1310,Because it is cheap.,"These African countries need cheap ways to find water because they have no money, and their fields o",0.1534249186515808
1311,Bamboo plants are able to grow well in any part of the world.,"There are more than 1,000 kinds of bamboo that grow around the world on both mountains and plains.",0.5091391205787659
1312,stories of Leonard Maltin,Be Leonard Maltin for the day and share your views of the latest blockbuster   with our readers!,0.3246583044528961
1313,It welcomes research developments and breakthroughs.,"Research:
If this noble line of work is your bread and butter or passion, we want to hear from you!",0.3218754231929779
1314,encourage contributions for the next issue,"We are calling for contributions to the following sections:
Lifestyle:
Do you travel widely, keep a",0.2165742963552475
1315,help you locate your important things,It's changing the way we keep track of the important things in our lives.,0.33475732803344727
1316,answering questions,,0.0
1317,A website.,You can buy it directly from the company's website by clicking here https://buy.thetrackr.co/gu/spec,0.34786662459373474
1318,governments to make right policieshave made efforts,They encourage students to make more effort.,0.3072000873861022
1319,Disadvantaged students can benefit from state tests.,They tell teachers what their students have learned--and have not.,0.3474816381931305
1320,To defend the role of testing in education.,"In their efforts to improve student performance, states are
increasing teachers salaries, testing ne",0.423625906486735
1321,his wife had found a job,A job we were afraid might take days for the two of us alone was done in just a few hours.,0.22054117918014526
1322,surprised,,0.0
1323,offer to drive them around,Many total strangers would either walk by or drive by to ask us if we were moving in.,0.25582262873649597
1324,He refused to make friends with strangers.,Unloading actually became fun as we connected with so many wonderful new friends as we worked.,0.3042104244232178
1325,kindness is the sunshine of social life,Many were delighted that this fine old house that had sat empty for so long was coming to life again,0.36933284997940063
1326,To hire language teachers to work in Japan.,*Applicants will teach their first language only.,0.4003046751022339
1327,get trained for the job,,0.0
1328,to see the manager of NOVA France,"Haussmann, 75009 Paris, France
Fax: 33148014804
Or visit our website: www.",0.3868688642978668
1329,know how to use computers,,0.0
1330,"About 3,500",,0.0
1331,Deep Impact was a fantastic success but the scientist regretted losing a spaceship.,The space mission to Tempel 1 cost $335 million and was called Deep Impact.,0.4219247102737427
1332,introduce an experiment,,0.0
1333,emphasize the condition of the poor at that time,"The poor, lower class people are always shown in very warm-coloured light that gives them a sense of",0.1557690054178238
1334,They were used to show the difference between the rich and the poor.,"The poor, lower class people are always shown in very warm-coloured light that gives them a sense of",0.2772274315357208
1335,"Though love is the main theme of Titanic, it also reflects some social problems.",There are also social problems addressed.,0.4967454969882965
1336,the reasons why Titanic became a blockbuster film,Why is this film so successful?,0.43035441637039185
1337,it is dark and cold,"More importantly though, he appeared safely seven hours later, completing with exciting-photos and v",0.21258360147476196
1338,Because there was something wrong with his submersible.,"He also lost some thrusters    and a whole starboard side,  causing the submersible to spin around i",0.22963587939739227
1339,"To rescue the little girl, her grandma died in the fire.","On the second floor lived a little girl and her grandmother; the little girl's parents had died, and",0.5207056999206543
1340,He left the girl to the crowd and left quickly.,"At this time, a man, through the crowd, walked straight in front of the little girl, and opened his",0.11571086198091507
1341,decide who would adopt the girl,"On the second floor lived a little girl and her grandmother; the little girl's parents had died, and",0.32777097821235657
1342,The girl recognized the man and was happy to be adopted by him.,Naturally the man adopted the girl.,0.5008183717727661
1343,Hobby is one's regular activity in his spare time.,But some persons who had spare time did enjoy hobbies.,0.5901779532432556
1344,have retired from their work,"Sometimes they even give financial profits.Hobbies help people relax after periods of hard work,and",0.21642452478408813
1345,they were engaged in making a living,"In early times,most people were too busy making a living to have many hobbies.",0.12231074273586273
1346,Surprised,,0.0
1347,inspire others to think positively.,I think I had more fun doing this than the mothers and the children.,0.3859582543373108
1348,Join them in being kind to strangers.,We are no longer strangers to each other.,0.3918988108634949
1349,the feeling of being less than valued,I also felt less than valued that my father didn't seem concerned about my safety.,0.3615078032016754
1350,he was concerned about his son's safety,I also felt less than valued that my father didn't seem concerned about my safety.,0.2868058979511261
1351,My Father's Secret.,"Upon closer observation,I realized it was the top of my father's head.",0.3621044456958771
1352,An insect.,,0.0
1353,When it was nearly dying.,,0.0
1354,Because the giant had given her an impossible job to do.,"""I'm the prisoner of a giant.""",0.31343284249305725
1355,He would eat her.,"""I know,"" the girl cried, ""and if I haven't finished by tomorrow, the giant will eat me for his supp",0.18105301505979401
1356,Her tears,Thus it was one of her tears that saved her life.,0.089596688747406
1357,The temperature is lower than the outside.,The evaporation process creates a drop in temperature of several degrees.,0.28270822763442993
1358,The harmful bacteria.,This cools the inner pot and helps keep food safe from harmful bacteria.,0.2483496218919754
1359,he made a contribution to common people,People throughoutNigeriabegan using the invention.,0.27893587946891785
1360,2007,,0.0
1361,kindness and weakness,,0.0
1362,never saw through his trick,"But I needn't have hurried; he never turned up.""",0.40764182806015015
1363,arranged the end of his namesake's life,"One afternoon Burton told me a ""funny"" story in a quiet, dry humour:
              ""There was a name",0.11249280720949173
1364,cruel,,0.0
1365,a shopkeeper,,0.0
1366,Because Henry was too lazy.,Henry was afraid and had to work hard.,0.28464844822883606
1367,He began to whistle to him.,"A driver saw him and began to whistle  , but he didn't hear it and went on running.",0.14536842703819275
1368,He didn't want to pay for the accident.,"The man drove aside, hit a big tree and was hurt in the accident.",0.26037299633026123
1369,Ten.,,0.0
1370,.last year's spelling bee also ended in a tie,The world's premier spelling bee ended Thursday in the U.S.for a second year in a row after an in-te,0.4317532181739807
1371,.there's no more word prepared for contestants to spell,"contest,Bailly said,was about to run out of words,and if Venkatachalam spelled his next word correct",0.4372968077659607
1372,it was an agreement with his brothers to keep up the family bond.,"You see, my two brothers live abroad at the moment, one - in France and another - in Italy.",0.22152313590049744
1373,news traveled fast in the town.,"The very next day all the town was talking about this news, some people pray for the soul of one of",0.38967809081077576
1374,he thought one of the man's brothers had passed away,"You see, my two brothers live abroad at the moment, one - in France and another - in Italy.",0.2779882252216339
1375,a customer left without paying the bill,"I believed her,but she left.",0.34040567278862
1376,a suggestion to cheer him up,,0.0
1377,was a person with honesty,,0.0
1378,An Unusual Present,"""I did,"" Ben said, ""It went to the children as a Christmas present!""",0.3650929927825928
1379,his middle finger on his right hand,Life is going to go on with or without my finger.,0.2212279736995697
1380,when he was picking up a pack of cigarettes that had fallen into the machine,"On May 27, 1999, I was working on an automatic machine.",0.37507727899838567
1381,By using only trusted websites.,Use only sites that have a trusted history and an excellent reputation .,0.21149533987045288
1382,delivery delay often makes online shoppers unhappy,Online shopping brings its own challenges.,0.3916119933128357
1383,It is a double-edged sword .,,0.0
1384,Listening practice after the proposal.,TV is an excellent resource for hearing and listening to English.,0.41963517665863037
1385,You may get a general idea about a story by using one or two sentence.,"While listening, you should pay attention to a few things that you may try to do:
* You can aim at j",0.41905707120895386
1386,How to Listen to TV News,TV is an excellent resource for hearing and listening to English.,0.3335232436656952
1387,Never have a bottle without a label in the chemistry lab!,Paul went to the cupboard to get a bottle of hydrochloric acid.,0.366249144077301
1388,Salt,"Continue to heat the mixture until the water evaporates, leaving the salt in the crucible.",0.4306616187095642
1389,Paul didn't check with the teacher that it was the right solution.,There was no label on the bottle and Paul didn't check with the teacher if it was the right solution,0.3218306005001068
1390,Becausethe liquid was a crylamide and that it is poisonous.,She realized that the liquid was a crylamide   and that it is poisonous.,0.5141443697164705
1391,Message in a bottle.,"""It looked like a German beer bottle and there was a message inside.""",0.5277035236358643
1392,he was travelling to Denmark by ship with his dad,"It said, ""My name is Frank, and I'm five years old.My dad and I are travelling on a ship to Denmark.",0.24636617302894592
1393,Daniil Korotkikh and Frank Uesbeck have got in touch with each other.,"A 13yearold Russian, Daniil Korotkikh, was walking with his parents on a beach when he saw something",0.4494676887989044
1394,Because he could have a positive influence on a life of a young person.,Uesbeck was especially happy that he was able to have a positive effect on a life of a young person,0.32558563351631165
1395,To lead to the topic he is going to talk about.,"I do not know the solution, but it seems that it should at least be a topic of discussion.",0.2004147320985794
1396,courses in areas of interest in high schools will benefit students,I have learned many college students do not know what they want to do because they haven' t seen wha,0.31715143202600726
1397,Schools should prepare students for the real life.,I have learned many college students do not know what they want to do because they haven' t seen wha,0.34165742938575033
1398,Mandy,"Ask Mandy, 01313377227.",0.2560009021219824
1399,Lunch.,,0.0
1400,Tree Nursery Volunteer.,"Tree Nursery Volunteer
Tasks are different according to season, but may include: collecting tree see",0.22440603375434875
1401,whale sharks,They're the only two whale sharks at a North American aquarium .,0.27407070994377136
1402,Atlanta,"""It's going to be the most unique aquarium in the world,"" said Marcus.Marcus said the aquarium was a",0.18702372908592224
1403,Marcus helped to build the aquarium to show his thanks to Atlanta.,"You can see Ralph and Norton at the world's largest aquarium, the new Georgia Aquarium in Atlanta.",0.48864516615867615
1404,the aquarium will attract a large number of visitors,Ralph and Norton can grow to be 40 feet long and live in a tank as large as a football field.What ar,0.27110227750466864
1405,he was over one year old,"Patrick Ivison, 15, suffered a severe injury in a car accident when he was 14 months old.",0.16040077805519104
1406,collect money for his treatment,"To raise money for Ivison's physicaltherapy , which is not covered by insurance, it was suggested th",0.20322943880919253
1407,Crazy.,,0.0
1408,She keeps the balance of the surfboard.,"The dog helps to balance out the board The teen remembered one pass when ""we were about to flip over",0.24642029404640198
1409,Website: www.boatcruises.com,"Infonnation and Reservations:604.689.0421
Website: www.",0.3393247425556183
1410,Harbour Cruises LTD is closer to downtown than Burnaby Village Museum.,Harbour Cruises LTD.,0.5951090455055237
1411,for great fun,,0.0
1412,"About 2,762.",,0.0
1413,Every coin has two sides.,,0.0
1414,"it is the ""leading birds"" that are popular with most people","Faced with the conflict between ""needed by the society"" and ""disliked by fellow beings,"" quite a lar",0.25710748246927456
1415,being disliked by others,"Faced with the conflict between ""needed by the society"" and ""disliked by fellow beings,"" quite a lar",0.1999613500657772
1416,By giving an example.,,0.0
1417,Because the school hasn't taught them how to consume wisely.,"Please come to the school gate and pick up your parcel.""",0.38699185848236084
1418,Students Shop on Impulse,Students should be cautious to avoid them.,0.4725170433521271
1419,is becoming a growing practice in the USA,"Now, there is a growing movement to pay the students in American schools---in some cases, even just",0.14549817144870758
1420,thinks people should make a careful plan for the paying program,Critics  say paying students sends a message that money is the only valuable reward.,0.33399051427841187
1421,introduce something about American paying students program,"He says paying students may improve performance in the short term, but students develop false expect",0.3653157353401184
1422,access not only books but other study resources,"In addition to borrowing books,there are online and electronic resources.These include a database se",0.27219118181911445
1423,database,"In addition to borrowing books,there are online and electronic resources.These include a database se",0.2654870234856064
1424,Books and articles.,"In addition to borrowing books,there are online and electronic resources.These include a database se",0.26807850342358946
1425,Library staff play an important role in college library service.,Another useful service in western college libraries is the Interlibrary Loan.This allows a student a,0.41213202476501465
1426,Because he had to make enough money to support his family.,"""I don't have money for the bus,"" Reagan replied.",0.2316950410604477
1427,warm-hearted,,0.0
1428,A Boss Who Took a Chance,,0.0
1429,Handwriting.,"The computer keyboard helped kill shorthand---a system of rapid handwriting, and now it's threatenin",0.24347198350130467
1430,prove how valuable handwriting is,Older students who never mastered handwriting say it doesn't affect their grades.,0.3328883647918701
1431,it doesn't take much to teach better handwriting skills,It doesn't take much to teach better handwriting skills.,0.31357136368751526
1432,Primary school.,"At some schools in Prince George's County, elementary school students use a program called Handwriti",0.30720740634719806
1433,Objective.,,0.0
1434,Americans are eating out more and more.,Many Americans spend more time in cars these days than in the kitchen.,0.34280622005462646
1435,Positive.,,0.0
1436,eating out can be as healthy as at home,"""People take in 50% more fat and sodium when they eat out than when they cook at home.",0.28321367502212524
1437,Alejandra Pachecho and Carl Khalid,Alejandra Pachecho:No.,0.3744494616985321
1438,thinks people can use phones in emergencies while driving,So most people who use cell phones to talk in the car usually pay more attention to what they are ta,0.3881010599203985
1439,her car broke down at an unknown place,So most people who use cell phones to talk in the car usually pay more attention to what they are ta,0.2255636721432553
1440,Should people be allowed to use cell phones while driving?,So most people who use cell phones to talk in the car usually pay more attention to what they are ta,0.280799567836338
1441,Celebrations across the Country,"Communities across the United States will host parades, parties, and other festivities to mark the o",0.41358187794685364
1442,Saluting the former president has become a main event on the occasion.,"The city will also salute one of its most famous former residents, President John F. Kennedy, by ope",0.39522712390483683
1443,Negative.,,0.0
1444,Japan.,Japan's the only country that is doing scientific whaling at the moment and South Korea is just tryi,0.10454618406176253
1445,it wants to achieve research and educational purposes,Environmental activists in South Korea are condemning a government plan to hunt endangered whales fo,0.11973600407524936
1446,Should whales be hunted or watched?,Environmental activists in South Korea are condemning a government plan to hunt endangered whales fo,0.4813024604901099
1447,great changes occurred between the 19th century and the 20th century,And almost everybody thought that the development would continue to be as slow as that in the 19th c,0.25370991230010986
1448,enjoy their life more comfortably and conveniently,"But civilization was not crushed  by the two great wars, and from the ruins people built a way of li",0.21248455331807084
1449,Because it was followed by the other world war.,No one could have guessed that new ideas would storm the world with a force and frequency at an amaz,0.27169168711533087
1450,USA had not planned to go into the war,"It was this very man who ordered the attack of prefix = st1 /Poland, only to meet with his failure w",0.24218769371509552
1451,Psychoanalysis.,,0.0
1452,She is very active in her high school.,Q My daughter is a junior in high school and has been on an individualized education program since f,0.3328152298927307
1453,Keep them secret,,0.0
1454,Supportive,,0.0
1455,a school leader,Q My daughter is a junior in high school and has been on an individualized education program since f,0.3888992965221405
1456,Air pollution.,"One thing I can not tolerate is all that poisonous pollution from vehicles, garbage burning and othe",0.2659590386661584
1457,It belongs to the insect family.,,0.0
1458,description of a ladybird'life,,0.0
1459,Do you have relatives living abroad?,"While residents of wealthy nations tend to have greater life satisfaction, new research shows that t",0.29968148469924927
1460,Religion may provide meaning to life in that people can get strong support from it in face of hardship.,"According to the researchers, religion may provide meaning to life to the extent that it helps peopl",0.39170981051189113
1461,Meaning in life doesn't have much to do with the amount of wealth one possesses.,"While residents of wealthy nations tend to have greater life satisfaction, new research shows that t",0.36812921935262505
1462,residents of poorer nations enjoy greater meaning in life,"While residents of wealthy nations tend to have greater life satisfaction, new research shows that t",0.31471192836761475
1463,stay for the night,"About a year ago, I went to stay at a Detroit hotel.",0.14870242774486542
1464,he wanted no trouble with the police,"If you don't hand it over immediately, I'll be forced to call the police.""",0.3016270697116852
1465,dishonest,,0.0
1466,The lawyer asked for 100 dollars as lawyer's fee.,"The lawyer said to him, ""I saw this gentleman give you a hundred dollars.",0.4048578143119812
1467,Sad,,0.0
1468,She had learned something from the farmer.,Many years ago a kind farmer bought a tank   of gas for a mom with two children.,0.2681962251663208
1469,one can't buy enough gas for a truck with 99 cents,"Everyone was saying, ""99 cents a gallon is so cheap - they can't give the gas away.""",0.564416766166687
1470,felt stupid for having mistaken the gas price,"Everyone was saying, ""99 cents a gallon is so cheap - they can't give the gas away.""",0.3840438723564148
1471,The author was foolish.,,0.0
1472,A Tank of Gas,"Everyone was saying, ""99 cents a gallon is so cheap - they can't give the gas away.""",0.43562814593315125
1473,who wanted a profitable job,"A man... willing to chances, wanted for an out-of-the-ordinary job which can be performed only once.",0.287754088640213
1474,he did not fully believe the advertiser,"He did so and learned on the telephone that the advertiser wanted him ""to get rid of somebody"" and w",0.24625088274478912
1475,the advertiser wished to kill his wife the next day,"After that, the advertiser suggested that the man should ""do the job"" the next morning.",0.24220676720142365
1476,the advertiser was arrested red-handed,"""A reader found this offer very nice and write to the advertiser.",0.3179064095020294
1477,$1300.,,0.0
1478,doesn't understand why hand-held cell phones alone should be banned among many others,"The ban will begin November 1, although drivers caught using hand-held cell phones will be given onl",0.38589002408603834
1479,a newspaper article,,0.0
1480,behave yourself,,0.0
1481,Because their dorsal-lateral prefrontal cortex appears undeveloped.,A part of the brain called the dorsal-lateral prefrontal cortex appears especially undeveloped in te,0.38476928432817953
1482,Their cultures have influenced their behavior more or less.,Mr. Epstein notes that teen behavior differs from culture to culture.,0.3145117163658142
1483,there is still a debate between researchers about people's behaviors,"While teenagers can look all grown up, studies have shown that their brains are still developing.",0.35342517495155334
1484,They do not have scientific basis.,"Such common beliefs, however, lack scientific basis, according to a paper published recently in theB",0.18479059292991987
1485,People need a total of 2.5 litres of water a day,"We must drink at least eight glasses of water a day
In 1945, the Nutrition Council in US suggested t",0.46984487771987915
1486,a newspaper,,0.0
1487,Unique scents.,,0.0
1488,show the advantages of brick-and-mortar stores,A smell may be attractive but it may not just be used for freshening air.One sports goods company on,0.37278351187705994
1489,inform and explain,,0.0
1490,A natural emotion of anger.,So what can we do to understand and calm this natural emotion that we call anger?,0.4196856617927551
1491,We should control it.,We have to control the anger or suffer what may be the negative consequences.,0.20060224831104279
1492,Suffer mental and physical health problems.,"Many experts say that if one holds his anger in, it can even lead to severe mental and physical heal",0.19484715163707733
1493,on the way to solving the anger problem,"Whatever solution one chooses, it is good to know that by trying to find the solution to the problem",0.22582359611988068
1494,doctor,,0.0
1495,Prizes for English and maths.,"In her ten years at Granite Falls,she has revitalized the music programs at both the elementary and",0.2497844099998474
1496,She combines her music class with other subjects.,"In her ten years at Granite Falls,she has revitalized the music programs at both the elementary and",0.2915695011615753
1497,His willingness to help the needy,And she is using her success to help others--producing child safety videos with John Walsh of the Na,0.203303523814217
1498,something he should do for his homeland,,0.0
1499,. Sell children's music and artwork,"So she borrowed some equipment, and began filming children's videos in her own house.",0.30875155329704285
1500,He saved a person without considering his own safety.,And she is using her success to help others--producing child safety videos with John Walsh of the Na,0.23462129030929837
1501,Fifty-one Impressionists' paintings are now on display in Beijingas part of the Year of France.,Fifty-one Impressionist paintings are forming part of an exhibition inBeijingto kick off the Year of,0.4839236603499387
1502,Beijing is the first place where the Impressionists' paintings are on display.,"When they first appeared, the artists were criticized for not finishing their paintings and for bein",0.539255859245065
1503,Beautiful lake in the sunshine.,,0.0
1504,People didn't like the Impressionists' paintings when they came into being.,They avoided black and earth color1s and as a result their work is often very bright and can also lo,0.3133669650157754
1505,"The word ""motel"" is formed by two words.","When you visit America, you will see the word Motel on signs and notice boards.",0.3139471709728241
1506,Meals.,"Meals are not provided, but there will certainly be a cafeteria  .",0.24136725068092346
1507,Asian people tend to save more money.,"""Asian people love food,"" she says.""",0.3936362862586975
1508,highcalorie food,"So although they may eat the same volume of food, their calorie intake  has increased.",0.1689841657659315
1509,they feel that they don't take good care of their children,"Dr.Chwang, director of the Department of Food Nutrition, says children are consuming more meat and s",0.20885199308395386
1510,explain why many Asian children are overweight nowadays,"When describing the physical condition of most overweight Asian children, Chwang says: ""there is a c",0.45816242694854736
1511,Cigarette ads are prohibited on television in America.,"This is in 1868, before they prohibited cigarette ads from American television.",0.3860121965408325
1512,The actor in the ad was too drunk.,"The scene included an actor crossing a river on horseback, but when the time came to shoot, the man",0.32936793921863083
1513,an ordinary man,One of the most striking things about the Marlboro Man is that success hasn't changed him much.,0.32427650690078735
1514,all the people were kind and equal in different activities,"But we took part in lots of activities and we were organized, but not in the sense that there were w",0.43546193838119507
1515,they didn't think it was very important who was the winner among their activities,"But we took part in lots of activities and we were organized, but not in the sense that there were w",0.4800531566143036
1516,people could spend their nights anywhere whether it was their home or not,We didn't always live at home.,0.5605583786964417
1517,Insurance is a good protection against accidents and illness.,"Today, business and professional men, farmers, industrial workers, clerks and those engaged in vario",0.35263379205073775
1518,more people injured in accidents than those who are constantly ill,Some accidents and illnesses are serious and may result in long periods of invalidism.,0.46538278460502625
1519,financial losses,"Today, business and professional men, farmers, industrial workers, clerks and those engaged in vario",0.3326112473473435
1520,covering their medical expenditure,Loss of time from school and work and medical and hospital expenses often make the pain seem worse.,0.2597291171550751
1521,to tell some differences between two kinds of explorations,They share a number of similarities with each other -- as well as some important differences.,0.2882486081327271
1522,before the undersea vehicles dive,"Thus, most undersea vehicles -- particularly ROVs -- operate at the end of long ropes.",0.34191131591796875
1523,Going to space needs power to escape the gravity.,"Though undersea exploration is more challenging than outer space in a number of respects, it has a d",0.49717509746551514
1524,he pushed his math teacher down the stairs,"Impulsively , I hade pushed Mr. Ford, my math teacher, down a flight of steps at school.",0.26301753520965576
1525,He changed a lot after the camp.,"Wild
I was 16 when my father finally decided he would send me to wilderness camp for several months.",0.3118160665035248
1526,Relieved,,0.0
1527,about whatever they want to,,0.0
1528,overcome their fear of silence,Silence is unnatural to man.He begins life with a cry and ends it in stillness.In between he does al,0.26645389199256897
1529,To explain why people keep talking.,Some of them are content if they are merely allowed to go on making a noise into other people's ears,0.35769519209861755
1530,meaningless talk sound,Those who hate to pick up the weather as a conversational opening seem to me not to know the reason,0.21751195192337036
1531,It mainly reports on a recent unique case of sleepwalking.,But this case is unique in that she wasn't just sleeping but doing complex things like turning on he,0.3424305021762848
1532,A boy whose parents are sleepwalkers may become a sleepwalker.,Studies have found that somewhere between 5 and 10 percent of people are sleepwalkers.,0.385334337287567
1533,The sleepwalking woman took a lot of complex actions.,The friend reminded the woman of the e-mail she had sent the night before -- an e-mail of which the,0.24390849471092224
1534,How to be a better person.,"""Our smallest actions ,said Chinese philosophers, have ripple effect .To really change our lives for",0.17402121424674988
1535,It wasn't expected that so many students would be interested in ancient Chinese                                         philosophers and their theories.,"As the third most popular course, it has drawn so many students that Harvard had to move the class t",0.38490280508995056
1536,Students won't pay enough attention to improving their daily lives.,"""Students who do this are not paying enough attention to the daily things that actually inspire them",0.32180055975914
1537,always lived a lonely life,"They are ""pop art"", art based on simple images of things and people from advertising, movies, music",0.19865070283412933
1538,art should be simple and easy to produce,"What's amazing is not that the pieces sold for so much, but the fact that they are not what you woul",0.24604764499380333
1539,Andy Warhol's world of pop art,Warhol wanted to show the world that art doesn't have to be complex or original; it can be created b,0.34840890765190125
